,entity,tag,Sentence #,POS
10553,or,0,0,CC
10554,PUTPUBFH,0,0,NN
10555,operation,0,0,NN
10556,NULL.,0,0,NNP
10557,In,0,0,IN
10558,the,0,0,DT
10559,unfortunate,0,0,NN
10560,event,0,0,NN
10561,that,0,0,IN
10562,none,0,0,NN
10563,of,0,0,IN
10564,the,0,0,DT
10565,MANDATORY,0,0,NN
10566,security,0,0,NN
10567,triples,0,0,NNS
10568,are,0,0,VBP
10569,supported,0,0,VBN
10570,by,0,0,IN
10571,the,0,0,DT
10572,client,0,0,NN
10573,and,0,0,CC
10574,server,0,0,NN
10575,the,0,0,DT
10576,client,0,0,NN
10577,SHOULD,0,0,MD
10578,try,0,0,NN
10579,using,0,0,VBG
10580,others,0,0,NNS
10581,that,0,0,IN
10582,support,0,0,NN
10583,integrity,0,0,NN
10584,NULL.,0,0,NNP
10585,Failing,0,0,VBG
10586,that,0,0,IN
10587,the,0,0,DT
10588,client,0,0,NN
10589,can,0,0,MD
10590,try,0,0,NN
10591,using,0,0,VBG
10592,AUTH_NONE,0,0,NN
10593,but,0,0,CC
10594,because,0,0,IN
10595,such,0,0,JJ
10596,forms,0,0,NNS
10597,lack,0,0,NN
10598,integrity,0,0,NN
10599,checks,0,0,NNS
10600,this,0,0,DT
10601,puts,0,0,NNS
10602,the,0,0,DT
10603,client,0,0,NN
10604,at,0,0,IN
10605,risk,0,0,NN
10606,NULL.,0,0,NNP
10607,Nonetheless,0,0,RB
10608,the,0,0,DT
10609,server,0,0,NN
10610,SHOULD,0,0,MD
10611,allow,0,0,VB
10612,the,0,0,DT
10613,client,0,0,NN
10614,to,0,0,TO
10615,use,0,0,NN
10616,whatever,0,0,WDT
10617,security,0,0,NN
10618,form,0,0,NN
10619,the,0,0,DT
10620,client,0,0,NN
10621,requests,0,0,NNS
10622,and,0,0,CC
10623,the,0,0,DT
10624,server,0,0,NN
10625,supports,0,0,NNS
10626,since,0,0,IN
10627,the,0,0,DT
10628,risks,0,0,NNS
10629,of,0,0,IN
10630,doing,0,0,VBG
10631,so,0,0,RB
10632,are,0,0,VBP
10633,on,0,0,IN
10634,the,0,0,DT
10635,client,0,0,NN
10636,The,0,0,DT
10637,READDIR,0,0,NN
10638,operation,0,0,NN
10639,will,0,0,MD
10640,not,0,0,RB
10641,directly,0,0,RB
10642,return,0,0,NN
10643,the,0,0,DT
10644,NFS4ERR_WRONGSEC,0,0,NN
10645,error,0,0,NN
10646,NULL.,0,0,NNP
10647,However,0,0,RB
10648,if,0,0,IN
10649,the,0,0,DT
10650,READDIR,0,0,NN
10651,request,0,0,NN
10652,included,0,0,VBD
10653,a,0,0,DT
10654,request,0,0,NN
10655,for,0,0,IN
10656,attributes,0,0,NNS
10657,it,0,0,PRP
10658,is,0,0,VBZ
10659,possible,0,0,JJ
10660,that,0,0,IN
10661,the,0,0,DT
10662,READDIR,0,0,NN
10663,request's,0,0,NN
10664,security,0,0,NN
10665,triple,0,0,NN
10666,does,0,0,VBZ
10667,not,0,0,RB
10668,match,0,0,NN
10669,that,0,0,IN
10670,of,0,0,IN
10671,a,0,0,DT
10672,directory,0,0,NN
10673,entry,0,0,NN
10674,NULL.,0,0,NNP
10675,If,0,0,IN
10676,this,0,0,DT
10677,is,0,0,VBZ
10678,the,0,0,DT
10679,case,0,0,NN
10680,and,0,0,CC
10681,the,0,0,DT
10682,client,0,0,NN
10683,has,0,0,VBZ
10684,requested,0,0,VBN
10685,the,0,0,DT
10686,rdattr_error,0,0,NN
10687,attribute,0,0,NN
10688,the,0,0,DT
10689,server,0,0,NN
10690,will,0,0,MD
10691,return,0,0,NN
10692,the,0,0,DT
10693,NFS4ERR_WRONGSEC,0,0,NN
10694,error,0,0,NN
10695,in,0,0,IN
10696,rdattr_error,0,0,NN
10697,for,0,0,IN
10698,the,0,0,DT
10699,entry,0,0,NN
10700,Note,0,0,NN
10701,that,0,0,IN
10702,a,0,0,DT
10703,server,0,0,NN
10704,MAY,0,0,NNP
10705,use,0,0,NN
10706,the,0,0,DT
10707,AUTH_NONE,0,0,NN
10708,flavor,0,0,NN
10709,to,0,0,TO
10710,signify,0,0,NN
10711,that,0,0,IN
10712,the,0,0,DT
10713,client,0,0,NN
10714,is,0,0,VBZ
10715,allowed,0,0,VBN
10716,to,0,0,TO
10717,attempt,0,0,NN
10718,to,0,0,TO
10719,use,0,0,NN
10720,authentication,0,0,NN
10721,flavors,0,0,NNS
10722,that,0,0,IN
10723,are,0,0,VBP
10724,not,0,0,RB
10725,explicitly,0,0,RB
10726,listed,0,0,VBN
10727,in,0,0,IN
10728,the,0,0,DT
10729,SECINFO,0,0,NN
10730,results,0,0,NNS
10731,NULL.,0,0,NNP
10732,Instead,0,0,RB
10733,of,0,0,IN
10734,using,0,0,VBG
10735,a,0,0,DT
10736,listed,0,0,VBN
10737,flavor,0,0,NN
10738,the,0,0,DT
10739,client,0,0,NN
10740,might,0,0,MD
10741,then,0,0,RB
10742,for,0,0,IN
10743,instance,0,0,NN
10744,opt,0,0,NN
10745,to,0,0,TO
10746,use,0,0,NN
10747,an,0,0,DT
10748,otherwise,0,0,RB
10749,unlisted,0,0,JJ
10750,RPCSEC_GSS,0,0,NN
10751,mechanism,0,0,NN
10752,instead,0,0,RB
10753,of,0,0,IN
10754,AUTH_NONE,0,0,NN
10755,NULL.,0,0,NNP
10756,It,0,0,PRP
10757,may,0,0,MD
10758,wish,0,0,NN
10759,to,0,0,TO
10760,do,0,0,VB
10761,so,0,0,RB
10762,in,0,0,IN
10763,order,0,0,NN
10764,to,0,0,TO
10765,meet,0,0,NN
10766,an,0,0,DT
10767,application,0,0,NN
10768,requirement,0,0,NN
10769,for,0,0,IN
10770,data,0,0,NNS
10771,integrity,0,0,NN
10772,or,0,0,CC
10773,privacy,0,0,NN
10774,NULL.,0,0,NNP
10775,In,0,0,IN
10776,choosing,0,0,VBG
10777,to,0,0,TO
10778,use,0,0,NN
10779,an,0,0,DT
10780,unlisted,0,0,JJ
10781,flavor,0,0,NN
10782,the,0,0,DT
10783,client,0,0,NN
10784,SHOULD,0,0,MD
10785,always,0,0,RB
10786,be,0,0,VB
10787,prepared,0,0,JJ
10788,to,0,0,TO
10789,handle,0,0,NN
10790,a,0,0,DT
10791,failure,0,0,NN
10792,by,0,0,IN
10793,falling,0,0,VBG
10794,back,0,0,RB
10795,to,0,0,TO
10796,using,0,0,VBG
10797,AUTH_NONE,0,0,NN
10798,or,0,0,CC
10799,another,0,0,DT
10800,listed,0,0,VBN
10801,flavor,0,0,NN
10802,NULL.,0,0,NNP
10803,It,0,0,PRP
10804,cannot,0,0,MD
10805,assume,0,0,VB
10806,that,0,0,IN
10807,identity,0,0,NN
10808,mapping,0,0,NN
10809,is,0,0,VBZ
10810,supported,0,0,VBN
10811,and,0,0,CC
10812,should,0,0,MD
10813,be,0,0,VB
10814,prepared,0,0,JJ
10815,for,0,0,IN
10816,the,0,0,DT
10817,fact,0,0,NN
10818,that,0,0,IN
10819,its,0,0,PRP$
10820,identity,0,0,NN
10821,is,0,0,VBZ
10822,squashed,0,0,VBN
10823,See,0,0,VB
10824,Section,0,0,NN
10825,19,0,0,CD
10826,for,0,0,IN
10827,a,0,0,DT
10828,discussion,0,0,NN
10829,on,0,0,IN
10830,the,0,0,DT
10831,recommendations,0,0,NNS
10832,for,0,0,IN
10833,security,0,0,NN
10834,flavors,0,0,NNS
10835,used,0,0,VBN
10836,by,0,0,IN
10837,SECINFO,0,0,NN
10838,16.18.4.,0,0,CD
10839,This,0,0,DT
10840,operation,0,0,NN
10841,is,0,0,VBZ
10842,used,0,0,VBN
10843,to,0,0,TO
10844,confirm,0,0,NN
10845,the,0,0,DT
10846,sequence,0,0,NN
10847,id,0,0,NN
10848,usage,0,0,NN
10849,for,0,0,IN
10850,the,0,0,DT
10851,first,0,0,RB
10852,time,0,0,NN
10853,that,0,0,IN
10854,an,0,0,DT
10855,open-owner,0,0,NN
10856,is,0,0,VBZ
10857,used,0,0,VBN
10858,by,0,0,IN
10859,a,0,0,DT
10860,client,0,0,NN
10861,NULL.,0,0,NNP
10862,The,0,0,DT
10863,stateid,0,0,NN
10864,returned,0,0,VBN
10865,from,0,0,IN
10866,the,0,0,DT
10867,OPEN,0,0,JJ
10868,operation,0,0,NN
10869,is,0,0,VBZ
10870,used,0,0,VBN
10871,as,0,0,IN
10872,the,0,0,DT
10873,argument,0,0,NN
10874,for,0,0,IN
10875,this,0,0,DT
10876,operation,0,0,NN
10877,along,0,0,IN
10878,with,0,0,IN
10879,the,0,0,DT
10880,next,0,0,JJ
10881,sequence,0,0,NN
10882,id,0,0,NN
10883,for,0,0,IN
10884,the,0,0,DT
10885,open-owner,0,0,NN
10886,NULL.,0,0,NNP
10887,The,0,0,DT
10888,sequence,0,0,NN
10889,id,0,0,NN
10890,passed,0,0,VBN
10891,to,0,0,TO
10892,the,0,0,DT
10893,OPEN_CONFIRM,0,0,NN
10894,must,0,0,MD
10895,be,0,0,VB
10896,1,0,0,CD
10897,one,0,0,CD
10898,greater,0,0,JJR
10899,than,0,0,IN
10900,the,0,0,DT
10901,seqid,0,0,NN
10902,passed,0,0,VBN
10903,to,0,0,TO
10904,the,0,0,DT
10905,OPEN,0,0,JJ
10906,operation,0,0,NN
10907,Section,0,0,NN
10908,9.1.4,0,0,CD
10909,NULL.,0,0,NNP
10910,If,0,0,IN
10911,the,0,0,DT
10912,server,0,0,NN
10913,receives,0,0,NNS
10914,an,0,0,DT
10915,unexpected,0,0,JJ
10916,sequence,0,0,NN
10917,id,0,0,NN
10918,with,0,0,IN
10919,respect,0,0,NN
10920,to,0,0,TO
10921,the,0,0,DT
10922,original,0,0,JJ
10923,OPEN,0,0,JJ
10924,then,0,0,RB
10925,the,0,0,DT
10926,server,0,0,NN
10927,assumes,0,0,NNS
10928,that,0,0,IN
10929,the,0,0,DT
10930,client,0,0,NN
10931,will,0,0,MD
10932,not,0,0,RB
10933,confirm,0,0,NN
10934,the,0,0,DT
10935,original,0,0,JJ
10936,OPEN,0,0,JJ
10937,and,0,0,CC
10938,all,0,0,DT
10939,state,0,0,NN
10940,associated,0,0,VBN
10941,with,0,0,IN
10942,the,0,0,DT
10943,original,0,0,JJ
10944,OPEN,0,0,JJ
10945,is,0,0,VBZ
10946,released,0,0,VBN
10947,by,0,0,IN
10948,the,0,0,DT
10949,server,0,0,NN
10950,On,0,0,IN
10951,success,0,0,NN
10952,the,0,0,DT
10953,current,0,0,JJ
10954,filehandle,0,0,NN
10955,retains,0,0,NNS
10956,its,0,0,PRP$
10957,value,0,0,NN
10958,16.18.5.,0,0,CD
10959,A,0,0,DT
10960,given,0,0,VBN
10961,client,0,0,NN
10962,might,0,0,MD
10963,generate,0,0,NN
10964,many,0,0,JJ
10965,open_owner4,0,0,NN
10966,data,0,0,NNS
10967,structures,0,0,NNS
10968,for,0,0,IN
10969,a,0,0,DT
10970,given,0,0,VBN
10971,client,0,0,NN
10972,ID,0,0,NN
10973,NULL.,0,0,NNP
10974,The,0,0,DT
10975,client,0,0,NN
10976,will,0,0,MD
10977,periodically,0,0,RB
10978,either,0,0,DT
10979,dispose,0,0,NN
10980,of,0,0,IN
10981,its,0,0,PRP$
10982,open_owner4s,0,0,NN
10983,or,0,0,CC
10984,stop,0,0,NN
10985,using,0,0,VBG
10986,them,0,0,PRP
10987,for,0,0,IN
10988,indefinite,0,0,NN
10989,periods,0,0,NNS
10990,of,0,0,IN
10991,time,0,0,NN
10992,NULL.,0,0,NNP
10993,The,0,0,DT
10994,latter,0,0,NN
10995,situation,0,0,NN
10996,is,0,0,VBZ
10997,why,0,0,WRB
10998,the,0,0,DT
10999,NFSv4,0,0,NN
11000,protocol,0,0,NN
11001,does,0,0,VBZ
11002,not,0,0,RB
11003,have,0,0,VB
11004,an,0,0,DT
11005,explicit,0,0,NN
11006,operation,0,0,NN
11007,to,0,0,TO
11008,exit,0,0,NN
11009,an,0,0,DT
11010,open_owner4:,0,0,NN
11011,such,0,0,JJ
11012,an,0,0,DT
11013,operation,0,0,NN
11014,is,0,0,VBZ
11015,of,0,0,IN
11016,no,0,0,DT
11017,use,0,0,NN
11018,in,0,0,IN
11019,that,0,0,IN
11020,situation,0,0,NN
11021,NULL.,0,0,NNP
11022,Instead,0,0,RB
11023,to,0,0,TO
11024,avoid,0,0,NN
11025,unbounded,0,0,JJ
11026,memory,0,0,NN
11027,use,0,0,NN
11028,the,0,0,DT
11029,server,0,0,NN
11030,needs,0,0,NNS
11031,to,0,0,TO
11032,implement,0,0,NN
11033,a,0,0,DT
11034,strategy,0,0,NN
11035,for,0,0,IN
11036,disposing,0,0,VBG
11037,of,0,0,IN
11038,open_owner4s,0,0,NN
11039,that,0,0,IN
11040,have,0,0,VB
11041,no,0,0,DT
11042,current,0,0,JJ
11043,open,0,0,JJ
11044,state,0,0,NN
11045,for,0,0,IN
11046,any,0,0,DT
11047,files,0,0,NNS
11048,and,0,0,CC
11049,have,0,0,VB
11050,not,0,0,RB
11051,been,0,0,VBN
11052,used,0,0,VBN
11053,recently,0,0,RB
11054,NULL.,0,0,NNP
11055,The,0,0,DT
11056,time,0,0,NN
11057,period,0,0,NN
11058,used,0,0,VBN
11059,to,0,0,TO
11060,determine,0,0,NN
11061,when,0,0,WRB
11062,to,0,0,TO
11063,dispose,0,0,NN
11064,of,0,0,IN
11065,open_owner4s,0,0,NN
11066,is,0,0,VBZ
11067,an,0,0,DT
11068,implementation,0,0,NN
11069,choice,0,0,NN
11070,NULL.,0,0,NNP
11071,The,0,0,DT
11072,time,0,0,NN
11073,period,0,0,NN
11074,should,0,0,MD
11075,certainly,0,0,RB
11076,be,0,0,VB
11077,no,0,0,DT
11078,less,0,0,RBR
11079,than,0,0,IN
11080,the,0,0,DT
11081,lease,0,0,NN
11082,time,0,0,NN
11083,plus,0,0,CC
11084,any,0,0,DT
11085,grace,0,0,NN
11086,period,0,0,NN
11087,the,0,0,DT
11088,server,0,0,NN
11089,wishes,0,0,NNS
11090,to,0,0,TO
11091,implement,0,0,NN
11092,beyond,0,0,IN
11093,a,0,0,DT
11094,lease,0,0,NN
11095,time,0,0,NN
11096,NULL.,0,0,NNP
11097,The,0,0,DT
11098,OPEN_CONFIRM,0,0,NN
11099,operation,0,0,NN
11100,allows,0,0,NNS
11101,the,0,0,DT
11102,server,0,0,NN
11103,to,0,0,TO
11104,safely,0,0,RB
11105,dispose,0,0,NN
11106,of,0,0,IN
11107,unused,0,0,JJ
11108,open_owner4,0,0,NN
11109,data,0,0,NNS
11110,structures,0,0,NNS
11111,In,0,0,IN
11112,the,0,0,DT
11113,case,0,0,NN
11114,that,0,0,IN
11115,a,0,0,DT
11116,client,0,0,NN
11117,issues,0,0,NNS
11118,an,0,0,DT
11119,OPEN,0,0,JJ
11120,operation,0,0,NN
11121,and,0,0,CC
11122,the,0,0,DT
11123,server,0,0,NN
11124,no,0,0,DT
11125,longer,0,0,NN
11126,has,0,0,VBZ
11127,a,0,0,DT
11128,record,0,0,NN
11129,of,0,0,IN
11130,the,0,0,DT
11131,open_owner4,0,0,NN
11132,the,0,0,DT
11133,server,0,0,NN
11134,needs,0,0,NNS
11135,to,0,0,TO
11136,ensure,0,0,VB
11137,that,0,0,IN
11138,this,0,0,DT
11139,is,0,0,VBZ
11140,a,0,0,DT
11141,new,0,0,JJ
11142,OPEN,0,0,JJ
11143,and,0,0,CC
11144,not,0,0,RB
11145,a,0,0,DT
11146,replay,0,0,NN
11147,or,0,0,CC
11148,retransmission,0,0,NN
11149,Servers,0,0,NNS
11150,MUST,0,0,NN
11151,NOT,0,0,NN
11152,require,0,0,NN
11153,confirmation,0,0,NN
11154,on,0,0,IN
11155,OPENs,0,0,NN
11156,that,0,0,IN
11157,grant,0,0,NN
11158,delegations,0,0,NNS
11159,or,0,0,CC
11160,are,0,0,VBP
11161,doing,0,0,VBG
11162,reclaim,0,0,NN
11163,operations,0,0,NNS
11164,NULL.,0,0,NNP
11165,See,0,0,VB
11166,Section,0,0,NN
11167,9.1.11,0,0,CD
11168,for,0,0,IN
11169,details,0,0,NNS
11170,NULL.,0,0,NNP
11171,The,0,0,DT
11172,server,0,0,NN
11173,can,0,0,MD
11174,easily,0,0,RB
11175,avoid,0,0,NN
11176,this,0,0,DT
11177,by,0,0,IN
11178,noting,0,0,VBG
11179,whether,0,0,IN
11180,it,0,0,PRP
11181,has,0,0,VBZ
11182,disposed,0,0,VBN
11183,of,0,0,IN
11184,one,0,0,CD
11185,open_owner4,0,0,NN
11186,for,0,0,IN
11187,the,0,0,DT
11188,given,0,0,VBN
11189,client,0,0,NN
11190,ID,0,0,NN
11191,NULL.,0,0,NNP
11192,If,0,0,IN
11193,the,0,0,DT
11194,server,0,0,NN
11195,does,0,0,VBZ
11196,not,0,0,RB
11197,support,0,0,NN
11198,delegation,0,0,NN
11199,it,0,0,PRP
11200,might,0,0,MD
11201,simply,0,0,RB
11202,maintain,0,0,NN
11203,a,0,0,DT
11204,single,0,0,JJ
11205,bit,0,0,NN
11206,that,0,0,IN
11207,notes,0,0,NNS
11208,whether,0,0,IN
11209,any,0,0,DT
11210,open_owner4,0,0,NN
11211,for,0,0,IN
11212,any,0,0,DT
11213,client,0,0,NN
11214,has,0,0,VBZ
11215,been,0,0,VBN
11216,disposed,0,0,VBN
11217,of,0,0,IN
11218,The,0,0,DT
11219,server,0,0,NN
11220,must,0,0,MD
11221,hold,0,0,NN
11222,unconfirmed,0,0,JJ
11223,OPEN,0,0,JJ
11224,state,0,0,NN
11225,until,0,0,IN
11226,one,0,0,CD
11227,of,0,0,IN
11228,three,0,0,CD
11229,events,0,0,NNS
11230,occurs,0,0,NNS
11231,NULL.,0,0,NNP
11232,First,0,0,RB
11233,the,0,0,DT
11234,client,0,0,NN
11235,sends,0,0,NNS
11236,an,0,0,DT
11237,OPEN_CONFIRM,0,0,NN
11238,request,0,0,NN
11239,with,0,0,IN
11240,the,0,0,DT
11241,appropriate,0,0,NN
11242,sequence,0,0,NN
11243,id,0,0,NN
11244,and,0,0,CC
11245,stateid,0,0,NN
11246,within,0,0,IN
11247,the,0,0,DT
11248,lease,0,0,NN
11249,period,0,0,NN
11250,NULL.,0,0,NNP
11251,In,0,0,IN
11252,this,0,0,DT
11253,case,0,0,NN
11254,the,0,0,DT
11255,OPEN,0,0,JJ
11256,state,0,0,NN
11257,on,0,0,IN
11258,the,0,0,DT
11259,server,0,0,NN
11260,goes,0,0,VBZ
11261,to,0,0,TO
11262,confirmed,0,0,VBN
11263,and,0,0,CC
11264,the,0,0,DT
11265,open_owner4,0,0,NN
11266,on,0,0,IN
11267,the,0,0,DT
11268,server,0,0,NN
11269,is,0,0,VBZ
11270,fully,0,0,RB
11271,established,0,0,VBN
11272,Second,0,0,JJ
11273,the,0,0,DT
11274,client,0,0,NN
11275,sends,0,0,NNS
11276,another,0,0,DT
11277,OPEN,0,0,JJ
11278,request,0,0,NN
11279,with,0,0,IN
11280,a,0,0,DT
11281,sequence,0,0,NN
11282,id,0,0,NN
11283,that,0,0,IN
11284,is,0,0,VBZ
11285,incorrect,0,0,NN
11286,for,0,0,IN
11287,the,0,0,DT
11288,open_owner4,0,0,NN
11289,out,0,0,IN
11290,of,0,0,IN
11291,sequence,0,0,NN
11292,NULL.,0,0,NNP
11293,In,0,0,IN
11294,this,0,0,DT
11295,case,0,0,NN
11296,the,0,0,DT
11297,server,0,0,NN
11298,assumes,0,0,NNS
11299,the,0,0,DT
11300,second,0,0,JJ
11301,OPEN,0,0,JJ
11302,request,0,0,NN
11303,is,0,0,VBZ
11304,valid,0,0,JJ
11305,and,0,0,CC
11306,the,0,0,DT
11307,first,0,0,RB
11308,one,0,0,CD
11309,is,0,0,VBZ
11310,a,0,0,DT
11311,replay,0,0,NN
11312,NULL.,0,0,NNP
11313,The,0,0,DT
11314,server,0,0,NN
11315,cancels,0,0,NNS
11316,the,0,0,DT
11317,OPEN,0,0,JJ
11318,state,0,0,NN
11319,of,0,0,IN
11320,the,0,0,DT
11321,first,0,0,RB
11322,OPEN,0,0,JJ
11323,request,0,0,NN
11324,establishes,0,0,NNS
11325,an,0,0,DT
11326,unconfirmed,0,0,JJ
11327,OPEN,0,0,JJ
11328,state,0,0,NN
11329,for,0,0,IN
11330,the,0,0,DT
11331,second,0,0,JJ
11332,OPEN,0,0,JJ
11333,request,0,0,NN
11334,and,0,0,CC
11335,responds,0,0,NNS
11336,to,0,0,TO
11337,the,0,0,DT
11338,second,0,0,JJ
11339,OPEN,0,0,JJ
11340,request,0,0,NN
11341,with,0,0,IN
11342,an,0,0,DT
11343,indication,0,0,NN
11344,that,0,0,IN
11345,an,0,0,DT
11346,OPEN_CONFIRM,0,0,NN
11347,is,0,0,VBZ
11348,needed,0,0,VBN
11349,NULL.,0,0,NNP
11350,The,0,0,DT
11351,process,0,0,NN
11352,then,0,0,RB
11353,repeats,0,0,NNS
11354,itself,0,0,PRP
11355,NULL.,0,0,NNP
11356,While,0,0,IN
11357,there,0,0,RB
11358,is,0,0,VBZ
11359,a,0,0,DT
11360,potential,0,0,JJ
11361,for,0,0,IN
11362,a,0,0,DT
11363,denial-of-service,0,0,NN
11364,attack,0,0,NN
11365,on,0,0,IN
11366,the,0,0,DT
11367,client,0,0,NN
11368,it,0,0,PRP
11369,is,0,0,VBZ
11370,mitigated,0,0,VBN
11371,if,0,0,IN
11372,the,0,0,DT
11373,client,0,0,NN
11374,and,0,0,CC
11375,server,0,0,NN
11376,require,0,0,NN
11377,the,0,0,DT
11378,use,0,0,NN
11379,of,0,0,IN
11380,a,0,0,DT
11381,security,0,0,NN
11382,flavor,0,0,NN
11383,based,0,0,VBN
11384,on,0,0,IN
11385,Kerberos,0,0,NNS
11386,V5,0,0,NN
11387,or,0,0,CC
11388,some,0,0,DT
11389,other,0,0,JJ
11390,flavor,0,0,NN
11391,that,0,0,IN
11392,uses,0,0,NNS
11393,cryptography,0,0,NN
11394,What,0,0,WP
11395,if,0,0,IN
11396,the,0,0,DT
11397,server,0,0,NN
11398,is,0,0,VBZ
11399,in,0,0,IN
11400,the,0,0,DT
11401,unconfirmed,0,0,JJ
11402,OPEN,0,0,JJ
11403,state,0,0,NN
11404,for,0,0,IN
11405,a,0,0,DT
11406,given,0,0,VBN
11407,open_owner4,0,0,NN
11408,and,0,0,CC
11409,it,0,0,PRP
11410,receives,0,0,NNS
11411,an,0,0,DT
11412,operation,0,0,NN
11413,on,0,0,IN
11414,the,0,0,DT
11415,open_owner4,0,0,NN
11416,that,0,0,IN
11417,has,0,0,VBZ
11418,a,0,0,DT
11419,stateid,0,0,NN
11420,but,0,0,CC
11421,the,0,0,DT
11422,operation,0,0,NN
11423,is,0,0,VBZ
11424,not,0,0,RB
11425,OPEN,0,0,JJ
11426,or,0,0,CC
11427,it,0,0,PRP
11428,is,0,0,VBZ
11429,OPEN_CONFIRM,0,0,NN
11430,but,0,0,CC
11431,with,0,0,IN
11432,the,0,0,DT
11433,wrong,0,0,JJ
11434,stateid,0,0,NN
11435,NULL?,0,0,NNP
11436,Then,0,0,RB
11437,even,0,0,RB
11438,if,0,0,IN
11439,the,0,0,DT
11440,seqid,0,0,NN
11441,is,0,0,VBZ
11442,correct,0,0,NN
11443,the,0,0,DT
11444,server,0,0,NN
11445,returns,0,0,NNS
11446,NFS4ERR_BAD_STATEID,0,0,NN
11447,because,0,0,IN
11448,the,0,0,DT
11449,server,0,0,NN
11450,assumes,0,0,NNS
11451,the,0,0,DT
11452,operation,0,0,NN
11453,is,0,0,VBZ
11454,a,0,0,DT
11455,replay:,0,0,NN
11456,if,0,0,IN
11457,the,0,0,DT
11458,server,0,0,NN
11459,has,0,0,VBZ
11460,no,0,0,DT
11461,established,0,0,VBN
11462,OPEN,0,0,JJ
11463,state,0,0,NN
11464,then,0,0,RB
11465,there,0,0,RB
11466,is,0,0,VBZ
11467,no,0,0,DT
11468,way,0,0,NN
11469,for,0,0,IN
11470,example,0,0,NN
11471,a,0,0,DT
11472,LOCK,0,0,NN
11473,operation,0,0,NN
11474,could,0,0,MD
11475,be,0,0,VB
11476,valid,0,0,JJ
11477,Third,0,0,JJ
11478,neither,0,0,DT
11479,of,0,0,IN
11480,the,0,0,DT
11481,two,0,0,CD
11482,aforementioned,0,0,VBN
11483,events,0,0,NNS
11484,occurs,0,0,NNS
11485,for,0,0,IN
11486,the,0,0,DT
11487,open_owner4,0,0,NN
11488,within,0,0,IN
11489,the,0,0,DT
11490,lease,0,0,NN
11491,period,0,0,NN
11492,NULL.,0,0,NNP
11493,In,0,0,IN
11494,this,0,0,DT
11495,case,0,0,NN
11496,the,0,0,DT
11497,OPEN,0,0,JJ
11498,state,0,0,NN
11499,is,0,0,VBZ
11500,canceled,0,0,VBN
11501,and,0,0,CC
11502,disposal,0,0,NN
11503,of,0,0,IN
11504,the,0,0,DT
11505,open_owner4,0,0,NN
11506,can,0,0,MD
11507,occur,0,0,NN
11508,16.30.4.,0,0,CD
11509,Save,0,0,VB
11510,the,0,0,DT
11511,current,Variable,0,JJ
11512,filehandle,Variable,0,NN
11513,NULL.,0,0,NNP
11514,If,0,0,IN
11515,a,0,0,DT
11516,previous,0,0,JJ
11517,filehandle,0,0,NN
11518,was,0,0,VBD
11519,saved,0,0,VBN
11520,then,0,0,RB
11521,it,0,0,PRP
11522,is,0,0,VBZ
11523,no,0,0,DT
11524,longer,0,0,NN
11525,accessible,0,0,JJ
11526,NULL.,0,0,NNP
11527,The,0,0,DT
11528,saved,Variable,0,VBN
11529,filehandle,Variable,0,NN
11530,can,0,0,MD
11531,be,0,0,VB
11532,restored,0,0,VBN
11533,as,0,0,IN
11534,the,0,0,DT
11535,current,Variable,0,JJ
11536,filehandle,Variable,0,NN
11537,with,0,0,IN
11538,the,0,0,DT
11539,RESTOREFH,0,0,NN
11540,operator,0,0,NN
11541,On,0,0,IN
11542,success,Value,0,NN
11543,the,0,0,DT
11544,current,Variable,0,JJ
11545,filehandle,Variable,0,NN
11546,retains,0,0,NNS
11547,its,0,0,PRP$
11548,value,Variable,0,NN
11549,NULL,Variable,0,NN
11550,16.30.5.,0,0,CD
11551,16.32.4.,0,0,CD
11552,The,0,0,DT
11553,SETATTR,0,0,NN
11554,operation,0,0,NN
11555,changes,0,0,NNS
11556,one,0,0,CD
11557,or,0,0,CC
11558,more,0,0,RBR
11559,of,0,0,IN
11560,the,0,0,DT
11561,attributes,0,0,NNS
11562,of,0,0,IN
11563,a,0,0,DT
11564,file,0,0,NN
11565,system,0,0,NN
11566,object,0,0,NN
11567,NULL.,0,0,NNP
11568,The,0,0,DT
11569,new,0,0,JJ
11570,attributes,0,0,NNS
11571,are,0,0,VBP
11572,specified,0,0,VBN
11573,with,0,0,IN
11574,a,0,0,DT
11575,bitmap,0,0,NN
11576,and,0,0,CC
11577,the,0,0,DT
11578,attributes,0,0,NNS
11579,that,0,0,IN
11580,follow,0,0,VB
11581,the,0,0,DT
11582,bitmap,0,0,NN
11583,in,0,0,IN
11584,bit,0,0,NN
11585,order,0,0,NN
11586,The,0,0,DT
11587,stateid,Variable,0,NN
11588,argument,0,0,NN
11589,for,0,0,IN
11590,SETATTR,0,0,NN
11591,is,0,0,VBZ
11592,used,0,0,VBN
11593,to,0,0,TO
11594,provide,0,0,NN
11595,byte-range,0,0,NN
11596,locking,0,0,VBG
11597,context,0,0,NN
11598,that,0,0,IN
11599,is,0,0,VBZ
11600,necessary,0,0,JJ
11601,for,0,0,IN
11602,SETATTR,0,0,NN
11603,requests,0,0,NNS
11604,that,0,0,IN
11605,set,0,0,NN
11606,the,0,0,DT
11607,size,0,0,NN
11608,attribute,0,0,NN
11609,NULL.,0,0,NNP
11610,Since,0,0,IN
11611,setting,0,0,VBG
11612,the,0,0,DT
11613,size,0,0,NN
