,entity,tag
11466,MUST,0
11467,NOT,0
11468,require,0
11469,confirmation,0
11470,on,0
11471,OPENs,0
11472,that,0
11473,grant,0
11474,delegations,0
11475,or,0
11476,are,0
11477,doing,0
11478,reclaim,0
11479,operations,0
11480,<NULL>.,0
11482,See,0
11483,Section,0
11484,9.1.11,0
11485,for,0
11486,details,0
11487,<NULL>.,0
11488,The,0
11489,server,0
11490,can,0
11491,easily,0
11492,avoid,0
11493,this,0
11494,by,0
11495,noting,0
11496,whether,0
11497,it,0
11498,has,0
11499,disposed,0
11500,of,0
11501,one,0
11502,open_owner4,0
11503,for,0
11504,the,0
11505,given,0
11506,client,0
11507,ID,0
11508,<NULL>.,0
11510,If,0
11511,the,0
11512,server,0
11513,does,0
11514,not,0
11515,support,0
11516,"delegation,",0
11517,it,0
11518,might,0
11519,simply,0
11520,maintain,0
11521,a,0
11522,single,0
11523,bit,0
11524,that,0
11525,notes,0
11526,whether,0
11527,any,0
11528,open_owner4,0
11529,(for,0
11530,any,0
11531,client),0
11532,has,0
11533,been,0
11534,disposed,0
11535,of,0
11536,The,0
11537,server,0
11538,must,0
11539,hold,0
11540,unconfirmed,0
11541,OPEN,0
11542,state,0
11543,until,0
11544,one,0
11545,of,0
11546,three,0
11547,events,0
11548,occurs,0
11549,<NULL>.,0
11551,"First,",0
11552,the,0
11553,client,0
11554,sends,0
11555,an,0
11556,OPEN_CONFIRM,0
11557,request,0
11558,with,0
11559,the,0
11560,appropriate,0
11561,sequence,0
11562,id,0
11563,and,0
11564,stateid,0
11565,within,0
11566,the,0
11567,lease,0
11568,period,0
11569,<NULL>.,0
11571,In,0
11572,this,0
11573,"case,",0
11574,the,0
11575,OPEN,0
11576,state,0
11577,on,0
11578,the,0
11579,server,0
11580,goes,0
11581,to,0
11582,"confirmed,",0
11583,and,0
11584,the,0
11585,open_owner4,0
11586,on,0
11587,the,0
11588,server,0
11589,is,0
11590,fully,0
11591,established,0
11592,"Second,",0
11593,the,0
11594,client,0
11595,sends,0
11596,another,0
11597,OPEN,0
11598,request,0
11599,with,0
11600,a,0
11601,sequence,0
11602,id,0
11603,that,0
11604,is,0
11605,incorrect,0
11606,for,0
11607,the,0
11608,open_owner4,0
11609,(out,0
11610,of,0
11611,sequence),0
11612,<NULL>.,0
11614,In,0
11615,this,0
11616,"case,",0
11617,the,0
11618,server,0
11619,assumes,0
11620,the,0
11621,second,0
11622,OPEN,0
11623,request,0
11624,is,0
11625,valid,0
11626,and,0
11627,the,0
11628,first,0
11629,one,0
11630,is,0
11631,a,0
11632,replay,0
11633,<NULL>.,0
11635,The,0
11636,server,0
11637,cancels,0
11638,the,0
11639,OPEN,0
11640,state,0
11641,of,0
11642,the,0
11643,first,0
11644,OPEN,0
11645,"request,",0
11646,establishes,0
11647,an,0
11648,unconfirmed,0
11649,OPEN,0
11650,state,0
11651,for,0
11652,the,0
11653,second,0
11654,OPEN,0
11655,"request,",0
11656,and,0
11657,responds,0
11658,to,0
11659,the,0
11660,second,0
11661,OPEN,0
11662,request,0
11663,with,0
11664,an,0
11665,indication,0
11666,that,0
11667,an,0
11668,OPEN_CONFIRM,0
11669,is,0
11670,needed,0
11671,<NULL>.,0
11673,The,0
11674,process,0
11675,then,0
11676,repeats,0
11677,itself,0
11678,<NULL>.,0
11679,While,0
11680,there,0
11681,is,0
11682,a,0
11683,potential,0
11684,for,0
11685,a,0
11686,denial-of-service,0
11687,attack,0
11688,on,0
11689,the,0
11690,"client,",0
11691,it,0
11692,is,0
11693,mitigated,0
11694,if,0
11695,the,0
11696,client,0
11697,and,0
11698,server,0
11699,require,0
11700,the,0
11701,use,0
11702,of,0
11703,a,0
11704,security,0
11705,flavor,0
11706,based,0
11707,on,0
11708,Kerberos,0
11709,V5,0
11710,or,0
11711,some,0
11712,other,0
11713,flavor,0
11714,that,0
11715,uses,0
11716,cryptography,0
11717,What,0
11718,if,0
11719,the,0
11720,server,0
11721,is,0
11722,in,0
11723,the,0
11724,unconfirmed,0
11725,OPEN,0
11726,state,0
11727,for,0
11728,a,0
11729,given,0
11730,"open_owner4,",0
11731,and,0
11732,it,0
11733,receives,0
11734,an,0
11735,operation,0
11736,on,0
11737,the,0
11738,open_owner4,0
11739,that,0
11740,has,0
11741,a,0
11742,stateid,0
11743,but,0
11744,the,0
11745,operation,0
11746,is,0
11747,not,0
11748,"OPEN,",0
11749,or,0
11750,it,0
11751,is,0
11752,OPEN_CONFIRM,0
11753,but,0
11754,with,0
11755,the,0
11756,wrong,0
11757,stateid,0
11758,<NULL>?,0
11760,"Then,",0
11761,even,0
11762,if,0
11763,the,0
11764,seqid,0
11765,is,0
11766,"correct,",0
11767,the,0
11768,server,0
11769,returns,0
11770,"NFS4ERR_BAD_STATEID,",0
11771,because,0
11772,the,0
11773,server,0
11774,assumes,0
11775,the,0
11776,operation,0
11777,is,0
11778,a,0
11779,replay:,0
11780,if,0
11781,the,0
11782,server,0
11783,has,0
11784,no,0
11785,established,0
11786,OPEN,0
11787,"state,",0
11788,then,0
11789,there,0
11790,is,0
11791,no,0
11792,"way,",0
11793,for,0
11794,"example,",0
11795,a,0
11796,LOCK,0
11797,operation,0
11798,could,0
11799,be,0
11800,valid,0
11801,"Third,",0
11802,neither,0
11803,of,0
11804,the,0
11805,two,0
11806,aforementioned,0
11807,events,0
11808,occurs,0
11809,for,0
11810,the,0
11811,open_owner4,0
11812,within,0
11813,the,0
11814,lease,0
11815,period,0
11816,<NULL>.,0
11818,In,0
11819,this,0
11820,"case,",0
11821,the,0
11822,OPEN,0
11823,state,0
11824,is,0
11825,canceled,0
11826,and,0
11827,disposal,0
11828,of,0
11829,the,0
11830,open_owner4,0
11831,can,0
11832,occur,0
11833,16.30.4.,0
11835,Save,0
11836,the,0
11837,current filehandle,Variable
11838,<NULL>.,0
11840,If,0
11841,a,0
11842,previous,0
11843,filehandle,0
11844,was,0
11845,"saved,",0
11846,then,0
11847,it,0
11848,is,0
11849,no,0
11850,longer,0
11851,accessible,0
11852,<NULL>.,0
11854,The,0
11855,saved filehandle,Variable
11856,can,0
11857,be,0
11858,restored,0
11859,as,0
11860,the,0
11861,current filehandle,Variable
11862,with,0
11863,the,0
11864,RESTOREFH,0
11865,operator,0
11866,On,0
11867,success,Value
11869,the,0
11870,current filehandle,Variable
11871,retains,0
11872,its,0
11873,value,Variable
11874,<NULL>,Variable
11875,16.30.5.,0
11877,16.32.4.,0
11879,The,0
11880,SETATTR,0
11881,operation,0
11882,changes,0
11883,one,0
11884,or,0
11885,more,0
11886,of,0
11887,the,0
11888,attributes,0
11889,of,0
11890,a,0
11891,file,0
11892,system,0
11893,object,0
11894,<NULL>.,0
11896,The,0
11897,new,0
11898,attributes,0
11899,are,0
11900,specified,0
11901,with,0
11902,a,0
11903,bitmap,0
11904,and,0
11905,the,0
11906,attributes,0
11907,that,0
11908,follow,0
11909,the,0
11910,bitmap,0
11911,in,0
11912,bit,0
11913,order,0
11914,The,0
11915,stateid,Variable
11916,argument,0
11917,for,0
11918,SETATTR,0
11919,is,0
11920,used,0
11921,to,0
11922,provide,0
11923,byte-range,0
11924,locking,0
11925,context,0
11926,that,0
11927,is,0
11928,necessary,0
11929,for,0
11930,SETATTR,0
11931,requests,0
11932,that,0
11933,set,0
11934,the,0
11935,size,0
11936,attribute,0
11937,<NULL>.,0
11939,Since,0
11940,setting,0
11941,the,0
11942,size,0
11943,attribute,0
11944,modifies,0
11945,the,0
11946,file's,0
11947,"data,",0
11948,it,0
11949,has,0
11950,the,0
11951,same,0
11952,locking,0
11953,requirements,0
11954,as,0
11955,a,0
11956,corresponding,0
11957,WRITE,0
11958,<NULL>.,0
11959,Any,0
11960,SETATTR,0
11961,that,0
11962,sets,0
11963,the,0
11964,size,0
11965,attribute,0
11966,is,0
11967,incompatible,0
11968,with,0
11969,a,0
11970,share,0
11971,reservation,0
11972,that,0
11973,specifies,0
11974,OPEN4_SHARE_DENY_WRITE,0
11975,<NULL>.,0
11977,The,0
11978,area,0
11979,between,0
11980,the,0
11981,old,0
11982,end-of-file,0
11983,and,0
11984,the,0
11985,new,0
11986,end-of-file,0
11987,is,0
11988,considered,0
11989,to,0
11990,be,0
11991,modified,0
11992,just,0
11993,as,0
11994,would,0
11995,have,0
11996,been,0
11997,the,0
11998,case,0
11999,had,0
12000,the,0
12001,area,0
12002,in,0
12003,question,0
12004,been,0
12005,specified,0
12006,as,0
12007,the,0
12008,target,0
12009,of,0
12010,"WRITE,",0
12011,for,0
12012,the,0
12013,purpose,0
12014,of,0
12015,checking,0
12016,conflicts,0
12017,with,0
12018,byte-range,0
12019,"locks,",0
12020,for,0
12021,those,0
12022,cases,0
12023,in,0
12024,which,0
12025,a,0
12026,server,0
12027,is,0
12028,implementing,0
12029,mandatory,0
12030,byte-range,0
12031,locking,0
12032,behavior,0
12033,<NULL>.,0
12035,A,0
12036,valid,0
12037,stateid,Variable
12038,SHOULD,0
12039,always,0
12040,be,0
12041,specified,0
12042,<NULL>.,0
12044,When,0
12045,the,0
12046,file size attribute,Variable
12047,is,0
12048,not set,Value
12050,the,0
12051,special,0
12052,anonymous,0
12053,stateid,Variable
12054,MAY,0
12055,be,0
12056,passed,0
12057,<NULL>,Variable
12058,On,0
12059,either,0
12060,success,Value
12061,or,0
12062,failure,Value
12063,of,0
12064,the,0
12065,operation,Variable
12067,the,0
12068,server,0
12069,will,0
12070,return,0
12071,the,0
12072,attrsset bitmask,Value
12073,to,0
12074,represent,0
12075,what,0
12076,(if,0
12077,any),0
12078,attributes,0
12079,were,0
12080,successfully,0
12081,set,0
12082,<NULL>,Variable
12085,The,0
12086,attrsset,0
12087,in,0
12088,the,0
12089,response,0
12090,is,0
12091,a,0
12092,subset,0
12093,of,0
12094,the,0
12095,bitmap4,0
12096,that,0
12097,is,0
12098,part,0
12099,of,0
12100,the,0
12101,obj_attributes,0
12102,in,0
12103,the,0
12104,argument,0
12105,On,0
12106,success,Value
12108,the,0
12109,current filehandle,Variable
12110,retains,0
12111,its,0
12112,value,Variable
12113,<NULL>,Variable
12114,16.32.5.,0
12116,If,0
12117,the,0
12118,request,0
12119,specifies,0
12120,the,0
12121,owner,0
12122,attribute,0
12123,to,0
12124,be,0
12125,"set,",0
12126,the,0
12127,server,0
12128,SHOULD,0
12129,allow,0
12130,the,0
12131,operation,0
12132,to,0
12133,succeed,0
12134,if,0
12135,the,0
12136,current,0
12137,owner,0
12138,of,0
12139,the,0
12140,object,0
12141,matches,0
12142,the,0
12143,value,0
12144,specified,0
12145,in,0
12146,the,0
12147,request,0
12148,<NULL>.,0
12150,Some,0
12151,servers,0
12152,may,0
12153,be,0
12154,implemented,0
12155,in,0
12156,such,0
12157,a,0
12158,way,0
12159,as,0
12160,to,0
12161,prohibit,0
12162,the,0
12163,setting,0
12164,of,0
12165,the,0
12166,owner,0
12167,attribute,0
12168,unless,0
12169,the,0
12170,requester,0
12171,has,0
12172,the,0
12173,privilege,0
12174,to,0
12175,do,0
12176,so,0
12177,<NULL>.,0
12179,If,0
12180,the,0
12181,server,0
12182,is,0
12183,lenient,0
12184,in,0
12185,this,0
12186,one,0
12187,case,0
12188,of,0
12189,matching,0
12190,owner,0
12191,"values,",0
12192,the,0
12193,client,0
12194,implementation,0
12195,may,0
12196,be,0
12197,simplified,0
12198,in,0
12199,cases,0
12200,of,0
12201,creation,0
12202,of,0
12203,an,0
12204,object,0
12205,"(e.g.,",0
12206,an,0
12207,exclusive,0
12208,create,0
12209,via,0
12210,OPEN),0
12211,followed,0
12212,by,0
12213,a,0
12214,SETATTR,0
12215,The,0
12216,file,0
12217,size,0
12218,attribute,0
12219,is,0
12220,used,0
12221,to,0
12222,request,0
12223,changes,0
12224,to,0
12225,the,0
12226,size,0
12227,of,0
12228,a,0
12229,file,0
12230,<NULL>.,0
12232,A,0
12233,value,0
12234,of,0
12235,zero,0
12236,causes,0
12237,the,0
12238,file,0
12239,to,0
12240,be,0
12241,"truncated,",0
12242,a,0
12243,value,0
12244,less,0
12245,than,0
12246,the,0
12247,current,0
12248,size,0
12249,of,0
12250,the,0
12251,file,0
12252,causes,0
12253,data,0
12254,from,0
12255,the,0
12256,new,0
12257,size,0
12258,to,0
12259,the,0
12260,end,0
12261,of,0
12262,the,0
12263,file,0
12264,to,0
12265,be,0
12266,"discarded,",0
12267,and,0
12268,a,0
12269,size,0
12270,greater,0
12271,than,0
12272,the,0
12273,current,0
12274,size,0
12275,of,0
12276,the,0
12277,file,0
12278,causes,0
12279,logically,0
12280,zeroed,0
12281,data,0
12282,bytes,0
12283,to,0
12284,be,0
12285,added,0
12286,to,0
12287,the,0
12288,end,0
12289,of,0
12290,the,0
12291,file,0
12292,<NULL>.,0
12294,Servers,0
12295,are,0
12296,free,0
12297,to,0
12298,implement,0
12299,this,0
12300,using,0
12301,holes,0
12302,or,0
12303,actual,0
12304,zero,0
12305,data,0
12306,bytes,0
12307,<NULL>.,0
12309,Clients,0
12310,should,0
12311,not,0
12312,make,0
12313,any,0
12314,assumptions,0
12315,regarding,0
12316,a,0
12317,server's,0
12318,implementation,0
12319,of,0
12320,this,0
12321,"feature,",0
12322,beyond,0
12323,that,0
12324,the,0
12325,bytes,0
12326,returned,0
12327,will,0
12328,be,0
12329,zeroed,0
12330,<NULL>.,0
12332,Servers,0
12333,MUST,0
12334,support,0
12335,extending,0
12336,the,0
12337,file,0
12338,size,0
12339,via,0
12340,SETATTR,0
12341,SETATTR,0
12342,is,0
12343,not,0
12344,guaranteed,0
12345,atomic,0
12346,<NULL>.,0
12348,A,0
12349,failed,0
12350,SETATTR,0
12351,may,0
12352,partially,0
12353,change,0
12354,a,0
12355,file's,0
12356,attributes,0
12357,--,0
12358,"hence,",0
12359,the,0
12360,reason,0
12361,why,0
12362,the,0
12363,reply,0
12364,always,0
12365,includes,0
12366,the,0
12367,status,0
12368,and,0
12369,the,0
12370,list,0
12371,of,0
12372,attributes,0
12373,that,0
12374,were,0
12375,set,0
12376,If,0
12377,the,0
12378,object,0
12379,whose,0
12380,attributes,0
12381,are,0
12382,being,0
12383,changed,0
12384,has,0
12385,a,0
12386,file,0
12387,delegation,0
12388,that,0
12389,is,0
12390,held,0
12391,by,0
12392,a,0
12393,client,0
12394,other,0
12395,than,0
12396,the,0
12397,one,0
12398,doing,0
12399,the,0
12400,"SETATTR,",0
12401,the,0
12402,delegation(s),0
12403,must,0
12404,be,0
12405,"recalled,",0
12406,and,0
12407,the,0
12408,operation,0
12409,cannot,0
12410,proceed,0
12411,to,0
12412,actually,0
12413,change,0
12414,an,0
12415,attribute,0
12416,until,0
12417,each,0
12418,such,0
12419,delegation,0
12420,is,0
12421,returned,0
12422,or,0
12423,revoked,0
12424,<NULL>.,0
12426,In,0
12427,all,0
12428,cases,0
12429,in,0
12430,which,0
12431,delegations,0
12432,are,0
12433,"recalled,",0
12434,the,0
12435,server,0
12436,is,0
12437,likely,0
12438,to,0
12439,return,0
12440,one,0
12441,or,0
12442,more,0
12443,NFS4ERR_DELAY,0
12444,errors,0
12445,while,0
12446,the,0
12447,delegation(s),0
12448,remains,0
12449,"outstanding,",0
12450,although,0
12451,it,0
12452,might,0
12453,not,0
12454,do,0
12455,that,0
12456,if,0
12457,the,0
12458,delegations,0
12459,are,0
12460,returned,0
12461,quickly,0
12462,Changing,0
12463,the,0
12464,size,0
12465,of,0
12466,a,0
12467,file,0
12468,with,0
12469,SETATTR,0
12470,indirectly,0
12471,changes,0
12472,the,0
12473,time_modify,0
12474,and,0
12475,change,0
12476,attributes,0
12477,<NULL>.,0
12479,A,0
12480,client,0
12481,must,0
12482,account,0
12483,for,0
12484,"this,",0
12485,as,0
12486,size,0
12487,changes,0
12488,can,0
12489,result,0
12490,in,0
12491,data,0
12492,deletion,0
12493,The,0
12494,attributes,0
12495,time_access_set,0
12496,and,0
12497,time_modify_set,0
12498,are,0
12499,write-only,0
12500,attributes,0
12501,constructed,0
12502,as,0
12503,a,0
12504,switched,0
12505,union,0
12506,so,0
12507,the,0
12508,client,0
12509,can,0
12510,direct,0
12511,the,0
12512,server,0
12513,in,0
12514,setting,0
12515,the,0
12516,time,0
12517,values,0
12518,<NULL>.,0
12520,If,0
12521,the,0
12522,switched,0
12523,union,0
12524,specifies,0
12525,"SET_TO_CLIENT_TIME4,",0
12526,the,0
12527,client,0
12528,has,0
12529,provided,0
12530,an,0
12531,nfstime4,0
12532,to,0
12533,be,0
12534,used,0
12535,for,0
12536,the,0
12537,operation,0
12538,<NULL>.,0
12540,If,0
12541,the,0
12542,switch,0
12543,union,0
12544,does,0
12545,not,0
12546,specify,0
12547,"SET_TO_CLIENT_TIME4,",0
12548,the,0
12549,server,0
12550,is,0
12551,to,0
12552,use,0
12553,its,0
12554,current,0
12555,time,0
12556,for,0
12557,the,0
12558,SETATTR,0
12559,operation,0
12560,If,0
12561,server,0
12562,and,0
12563,client,0
12564,times,0
12565,"differ,",0
12566,programs,0
12567,that,0
12568,compare,0
12569,client,0
12570,times,0
12571,to,0
12572,file,0
12573,times,0
12574,can,0
12575,break,0
12576,<NULL>.,0
12578,A,0
12579,time,0
12580,maintenance,0
12581,protocol,0
12582,should,0
12583,be,0
12584,used,0
12585,to,0
12586,limit,0
12587,client/server,0
12588,time,0
12589,skew,0
12590,Use,0
12591,of,0
12592,a,0
12593,COMPOUND,0
12594,containing,0
12595,a,0
12596,VERIFY,0
12597,operation,0
12598,specifying,0
12599,only,0
12600,the,0
12601,change,0
12602,"attribute,",0
12603,immediately,0
12604,followed,0
12605,by,0
12606,a,0
12607,"SETATTR,",0
12608,provides,0
12609,a,0
12610,means,0
12611,whereby,0
12612,a,0
12613,client,0
12614,may,0
12615,specify,0
12616,a,0
12617,request,0
12618,that,0
12619,emulates,0
12620,the,0
12621,functionality,0
12622,of,0
12623,the,0
12624,SETATTR,0
12625,guard,0
12626,mechanism,0
12627,of,0
12628,NFSv3,0
12629,<NULL>.,0
12631,Since,0
12632,the,0
12633,function,0
12634,of,0
12635,the,0
12636,guard,0
12637,mechanism,0
12638,is,0
12639,to,0
12640,avoid,0
12641,changes,0
12642,to,0
12643,the,0
12644,file,0
12645,attributes,0
12646,based,0
12647,on,0
12648,stale,0
12649,"information,",0
12650,delays,0
12651,between,0
12652,checking,0
12653,of,0
12654,the,0
12655,guard,0
12656,condition,0
12657,and,0
12658,the,0
12659,setting,0
12660,of,0
12661,the,0
12662,attributes,0
12663,have,0
12664,the,0
12665,potential,0
12666,to,0
12667,compromise,0
12668,this,0
12669,"function,",0
12670,as,0
12671,would,0
12672,the,0
12673,corresponding,0
12674,delay,0
12675,in,0
12676,the,0
12677,NFSv4,0
12678,emulation,0
12679,<NULL>.,0
12681,"Therefore,",0
12682,NFSv4,0
12683,servers,0
12684,should,0
12685,take,0
12686,care,0
12687,to,0
12688,avoid,0
12689,such,0
12690,"delays,",0
12691,to,0
12692,the,0
12693,degree,0
12694,"possible,",0
12695,when,0
12696,executing,0
12697,such,0
12698,a,0
12699,request,0
12700,If,0
12701,the,0
12702,server,0
12703,does,0
12704,not,0
12705,support,0
12706,an,0
12707,attribute,0
12708,as,0
12709,requested,0
12710,by,0
12711,the,0
12712,"client,",0
12713,the,0
12714,server,0
12715,should,0
12716,return,0
12717,NFS4ERR_ATTRNOTSUPP,0
12718,A,0
12719,mask,0
12720,of,0
12721,the,0
12722,attributes,0
12723,actually,0
12724,set,0
12725,is,0
12726,returned,0
12727,by,0
12728,SETATTR,0
12729,in,0
12730,all,0
12731,cases,0
12732,<NULL>.,0
12734,That,0
12735,mask,0
12736,MUST,0
12737,NOT,0
12738,include,0
12739,attribute,0
12740,bits,0
12741,not,0
12742,requested,0
12743,to,0
12744,be,0
12745,set,0
12746,by,0
12747,the,0
12748,client,0
12749,<NULL>.,0
12751,If,0
12752,the,0
12753,attribute,0
12754,masks,0
12755,in,0
12756,the,0
12757,request,0
12758,and,0
12759,reply,0
12760,are,0
12761,"equal,",0
12762,the,0
12763,status,0
12764,field,0
12765,in,0
12766,the,0
12767,reply,0
12768,MUST,0
12769,be,0
12770,NFS4_OK,0
12771,16.36.4.,0
12773,The,0
12774,WRITE,0
12775,operation,0
12776,is,0
12777,used,0
12778,to,0
12779,write,0
12780,data,0
12781,to,0
12782,a,0
12783,regular,0
12784,file,0
12785,<NULL>.,0
12787,The,0
12788,target,0
12789,file,0
12790,is,0
12791,specified,0
12792,by,0
12793,the,0
12794,current filehandle,Variable
12795,<NULL>.,0
12797,The,0
12798,offset,Variable
12799,specifies,0
12800,the,0
12801,offset,0
12802,where,0
12803,the,0
12804,data,0
12805,should,0
12806,be,0
12807,written,0
12808,<NULL>.,0
12810,An,0
12811,offset,Variable
12812,of,0
12813,0 (zero),Value
12814,specifies,0
12815,that,0
12816,the,0
12817,write,0
12818,should,0
12819,start,0
12820,at,0
12821,the,0
12822,beginning,0
12823,of,0
12824,the,0
12825,file,0
12826,<NULL>.,0
12828,The,0
12829,"count,",Variable
12830,as,0
12831,encoded,0
12832,as,0
12833,part,0
12834,of,0
12835,the,0
12836,opaque,0
12837,data,0
12838,"parameter,",0
12839,represents,0
12840,the,0
12841,number,0
12842,of,0
12843,bytes,0
12844,of,0
12845,data,0
12846,that,0
12847,are,0
12848,to,0
12849,be,0
12850,written,0
12851,<NULL>.,0
12853,If,0
12854,the,0
12855,count,Variable
12856,is,0
12857,0 (zero),Value
12859,the,0
12860,WRITE,0
12861,will,0
12862,succeed,Value
12863,and,0
12864,return,0
12865,a,0
12866,count,Variable
12867,of,0
12868,0 (zero),Value
12869,subject,0
12870,to,0
12871,permissions,0
12872,checking,0
12873,<NULL>,Variable
12876,The,0
12877,server,0
12878,may,0
12879,choose,0
12880,to,0
12881,write,0
12882,fewer,0
12883,bytes,0
12884,than,0
12885,requested,0
12886,by,0
12887,the,0
12888,client,0
12889,Part,0
12890,of,0
12891,the,0
12892,WRITE,0
12893,request,0
12894,is,0
12895,a,0
12896,specification,0
12897,of,0
12898,how,0
12899,the,0
12900,WRITE,0
12901,is,0
12902,to,0
12903,be,0
12904,performed,0
12905,<NULL>.,0
12907,The,0
12908,client,0
12909,specifies,0
12910,with,0
12911,the,0
12912,stable,Variable
12913,parameter,0
12914,the,0
12915,method,0
12916,of,0
12917,how,0
12918,the,0
12919,data,0
12920,is,0
12921,to,0
12922,be,0
12923,processed,0
12924,by,0
12925,the,0
12926,server,0
12927,<NULL>.,0
12929,If,0
12930,stable,Variable
12931,is,0
12932,"FILE_SYNC4,",Value
12933,the,0
12934,server,0
12935,must,0
12936,commit,0
12937,the,0
12938,data,0
12939,written,0
12940,plus,0
12941,all,0
12942,file,0
12943,system,0
12944,metadata,0
12945,to,0
12946,stable,0
12947,storage,0
12948,before,0
12949,returning,0
12950,results,0
12951,<NULL>.,0
12953,This,0
12954,corresponds,0
12955,to,0
12956,the,0
12957,NFSv2,0
12958,protocol,0
12959,semantics,0
12960,<NULL>.,0
12962,Any,0
12963,other,0
12964,behavior,0
12965,constitutes,0
12966,a,0
12967,protocol,0
12968,violation,0
12969,<NULL>.,0
12971,If,0
12972,stable,Variable
12973,is,0
12974,"DATA_SYNC4,",Value
12975,then,0
12976,the,0
12977,server,0
12978,must,0
12979,commit,0
12980,all,0
12981,of,0
